sample_id,image_id,seed1_y,seed1_x,seed2_y,seed2_x,distance,path_length,path_cost,normalized_cost,label
1641,S1585-2_a,1156,983,1142,986,14.317821063276353,15,6.765204740373506,0.45101364935823374,1
1642,S1585-2_a,1156,983,1120,976,36.6742416417845,37,18.38712353024509,0.4969492846012187,1
1643,S1585-2_a,1156,983,1141,983,15.0,17,6.565751190126876,0.3862206582427574,1
1660,S1585-2_a,1171,4382,1170,4376,6.082762530298219,7,2.54399901220503,0.3634284303150043,1
1675,S1585-2_a,1182,959,1181,945,14.035668847618199,20,7.993634241780338,0.3996817120890169,1
1680,S1585-2_a,1182,959,1208,949,27.85677655436824,27,13.666421884843544,0.5061637735127239,1
1686,S1585-2_a,1182,959,1195,961,13.152946437965905,14,7.157049506507301,0.5112178218933786,1
1690,S1585-2_a,1178,4368,1173,4372,6.4031242374328485,7,2.786425603738733,0.39806080053410475,1
1703,S1585-2_a,1180,930,1170,930,10.0,11,4.665234239724481,0.42411220361131646,1
1707,S1585-2_a,1180,930,1191,928,11.180339887498949,12,5.8522576222419564,0.4876881351868297,1
1724,S1585-2_a,1181,945,1189,950,9.433981132056603,12,3.198848761236748,0.26657073010306237,1
1729,S1585-2_a,1181,945,1182,959,14.035668847618199,20,7.993634241780336,0.3996817120890168,1
1731,S1585-2_a,1181,945,1187,951,8.48528137423857,11,3.227355480707833,0.2933959527916212,1
1741,S1585-2_a,1186,1055,1194,1059,8.94427190999916,9,0.2644557288126669,0.029383969868074098,1
1742,S1585-2_a,1189,1055,1194,1059,6.4031242374328485,6,0.24318213034808547,0.04053035505801424,1
1748,S1585-2_a,1187,951,1181,945,8.48528137423857,11,3.2273554807078337,0.29339595279162123,1
1758,S1585-2_a,1189,950,1170,930,27.586228448267445,24,13.674321662571563,0.5697634026071484,1
1763,S1585-2_a,1189,950,1181,945,9.433981132056603,12,3.198848761236749,0.2665707301030624,1
1767,S1585-2_a,1189,950,1208,949,19.026297590440446,20,8.891978415299967,0.44459892076499835,1
1773,S1585-2_a,1191,928,1170,930,21.095023109728988,22,10.395332043602346,0.47251509289101573,1
1774,S1585-2_a,1191,928,1159,917,33.83784863137726,34,18.315898834102622,0.5387029068853713,1
1778,S1585-2_a,1191,928,1180,930,11.180339887498949,12,5.8522576222419564,0.4876881351868297,1
1795,S1585-2_a,1205,4303,1196,4298,10.295630140987,11,0.17274420287852907,0.01570401844350264,1
1796,S1585-2_a,1205,4303,1199,4309,8.48528137423857,20,1.9475515585531222,0.09737757792765611,1
1797,S1585-2_a,1210,4306,1234,4321,28.30194339616981,25,1.7857637411824743,0.07143054964729897,1
1798,S1585-2_a,1208,949,1189,950,19.026297590440446,20,8.891978415299965,0.44459892076499824,1
1800,S1585-2_a,1208,949,1182,959,27.85677655436824,27,13.666421884843542,0.5061637735127238,1
1815,S1585-2_a,1236,695,1244,693,8.246211251235321,9,3.9178736757192336,0.4353192973021371,1
1816,S1585-2_a,1232,4281,1209,4263,29.206163733020468,34,1.998899391860043,0.058791158584118916,1
1817,S1585-2_a,1232,4281,1208,4275,24.73863375370596,33,2.185519297630917,0.06622785750396719,1
1818,S1585-2_a,1232,4281,1212,4275,20.8806130178211,30,1.9370335264741172,0.0645677842158039,1
1819,S1585-2_a,1232,4281,1248,4321,43.08131845707603,42,0.5852010246662939,0.013933357730149854,1
1820,S1585-2_a,1239,4296,1248,4321,26.570660511172846,28,0.4156314488829834,0.014843980317249409,1
1822,S1585-2_a,1234,4321,1210,4306,28.30194339616981,25,1.785763741182474,0.07143054964729896,1
1833,S1585-2_a,1312,568,1319,560,10.63014581273465,12,4.162858888084524,0.346904907340377,1
1834,S1585-2_a,1312,568,1306,562,8.48528137423857,7,2.8172841366760824,0.40246916238229746,1
1839,S1585-2_a,1316,562,1319,560,3.605551275463989,4,1.889575910916353,0.47239397772908825,1
1840,S1585-2_a,1316,562,1306,562,10.0,11,4.214116814222182,0.3831015285656529,1
1858,S1585-2_a,1322,723,1321,718,5.0990195135927845,6,0.21765323527666758,0.03627553921277793,1
1859,S1585-2_a,1322,726,1321,718,8.06225774829855,9,0.31797414878360925,0.03533046097595658,1
1860,S1585-2_a,1322,726,1317,734,9.433981132056603,15,0.9346635262255355,0.062310901748369035,1
1861,S1585-2_a,1322,726,1308,726,14.0,17,1.0871869302236348,0.06395217236609617,1
1862,S1585-2_a,1322,726,1323,746,20.024984394500787,21,1.0994768060049782,0.05235603838118944,1
1893,S1585-2_a,1488,4581,1487,4573,8.06225774829855,9,2.5887403803766333,0.2876378200418481,1
1896,S1585-2_a,1488,4581,1497,4572,12.727922061357855,12,6.767679695003733,0.5639733079169778,1
1907,S1585-2_a,1494,4566,1487,4573,9.899494936611665,9,3.306890198942307,0.367432244326923,1
1908,S1585-2_a,1494,4566,1497,4572,6.708203932499369,8,3.386190708215762,0.42327383852697026,1
1909,S1585-2_a,1494,4566,1498,4566,4.0,5,1.5722731107726324,0.31445462215452646,1
1910,S1585-2_a,1494,4566,1500,4579,14.317821063276353,15,7.467781017345914,0.4978520678230609,1
1911,S1585-2_a,1494,4518,1501,4517,7.0710678118654755,8,0.1779674901735955,0.022245936271699438,1
1913,S1585-2_a,1497,4518,1501,4517,4.123105625617661,6,0.1627752752848106,0.02712921254746843,1
1914,S1585-2_a,1497,4572,1488,4581,12.727922061357855,12,6.767679695003732,0.5639733079169776,1
1917,S1585-2_a,1497,4572,1494,4566,6.708203932499369,8,3.3861907082157625,0.4232738385269703,1
1918,S1585-2_a,1497,4572,1500,4579,7.615773105863909,8,4.135317976082186,0.5169147470102733,1
1919,S1585-2_a,1501,4568,1500,4579,11.045361017187261,12,5.649463408079414,0.47078861733995114,1
1922,S1585-2_a,1501,4568,1514,4554,19.1049731745428,18,5.532966075313089,0.3073870041840605,1
1923,S1585-2_a,1501,4568,1514,4556,17.69180601295413,17,5.1136824923220345,0.3008048524895314,1
1926,S1585-2_a,1498,4566,1494,4566,4.0,5,1.5722731107726324,0.31445462215452646,1
1927,S1585-2_a,1498,4566,1500,4579,13.152946437965905,14,6.286718468428683,0.44905131917347735,1
1930,S1585-2_a,1498,4566,1514,4554,20.0,18,5.946664282477524,0.33037023791541803,1
1931,S1585-2_a,1498,4566,1514,4556,18.867962264113206,17,5.52738069948647,0.32514004114626294,1
1938,S1585-2_a,1511,4566,1510,4570,4.123105625617661,5,1.7832474072039863,0.3566494814407973,1
1941,S1585-2_a,1502,4537,1497,4533,6.4031242374328485,6,1.5326179644040923,0.25543632740068206,1
1942,S1585-2_a,1502,4537,1510,4522,17.0,23,2.612215199452709,0.11357457388924821,1
1943,S1585-2_a,1502,4537,1509,4520,18.384776310850235,25,2.631351770815127,0.10525407083260507,1
1944,S1585-2_a,1502,4537,1508,4539,6.324555320336759,8,1.2573188296965885,0.15716485371207356,1
1945,S1585-2_a,1502,4537,1506,4547,10.770329614269007,15,2.220389126666199,0.14802594177774658,1
1946,S1585-2_a,1502,4540,1497,4533,8.602325267042627,8,1.8706179352514785,0.2338272419064348,1
1947,S1585-2_a,1502,4540,1510,4522,19.697715603592208,24,2.5167757065473926,0.1048656544394747,1
1948,S1585-2_a,1502,4540,1509,4520,21.18962010041709,26,2.5359122779098104,0.09753508761191579,1
1949,S1585-2_a,1502,4540,1508,4539,6.082762530298219,8,1.1454450136508652,0.14318062670635814,1
1950,S1585-2_a,1502,4540,1506,4547,8.06225774829855,8,1.7880732515622648,0.2235091564452831,1
1951,S1585-2_a,1506,4547,1497,4533,16.64331697709324,19,3.5936262386789872,0.18913822308836775,1
1953,S1585-2_a,1506,4547,1502,4537,10.770329614269007,15,2.2203891266661984,0.14802594177774656,1
1957,S1585-2_a,1506,4547,1502,4540,8.06225774829855,8,1.7880732515622646,0.22350915644528307,1
1958,S1585-2_a,1506,4547,1510,4522,25.317977802344327,26,2.395642770589461,0.09214010656113313,1
1959,S1585-2_a,1506,4547,1509,4520,27.16615541441225,28,2.414779341951879,0.08624211935542425,1
1960,S1585-2_a,1506,4547,1508,4539,8.246211251235321,10,1.024312077692934,0.1024312077692934,1
1982,S1585-2_a,1508,4587,1502,4583,7.211102550927978,7,1.9436504204999363,0.2776643457857052,1
1983,S1585-2_a,1508,4587,1500,4579,11.313708498984761,10,3.2247243092041016,0.32247243092041017,1
1988,S1585-2_a,1508,4539,1497,4533,12.529964086141668,12,2.630555941709377,0.21921299514244807,1
1989,S1585-2_a,1508,4539,1502,4537,6.324555320336759,8,1.2573188296965883,0.15716485371207353,1
1990,S1585-2_a,1508,4539,1502,4540,6.082762530298219,8,1.1454450136508654,0.14318062670635817,1
1991,S1585-2_a,1508,4539,1510,4522,17.11724276862369,19,1.4325724736198502,0.07539855124315001,1
1992,S1585-2_a,1508,4539,1509,4520,19.026297590440446,21,1.4517090449822683,0.06912900214201277,1
1993,S1585-2_a,1508,4539,1506,4547,8.246211251235321,10,1.024312077692934,0.1024312077692934,1
1994,S1585-2_a,1514,4556,1498,4566,18.867962264113206,17,5.52738069948647,0.32514004114626294,1
1995,S1585-2_a,1514,4556,1501,4568,17.69180601295413,17,5.1136824923220345,0.3008048524895314,1
1996,S1585-2_a,1514,4556,1500,4579,26.92582403567252,29,10.664039851439743,0.3677255121186118,1
2000,S1585-2_a,1514,4556,1505,4563,11.40175425099138,12,3.5070544494813887,0.29225453745678237,1
2006,S1585-2_a,1509,4520,1501,4517,8.54400374531753,11,0.1769917958574866,0.016090163259771507,1
2007,S1585-2_a,1509,4520,1497,4533,17.69180601295413,29,4.004588882827915,0.13808927182165223,1
2008,S1585-2_a,1509,4520,1502,4537,18.384776310850235,25,2.6313517708151264,0.10525407083260506,1
2009,S1585-2_a,1509,4520,1502,4540,21.18962010041709,26,2.5359122779098096,0.09753508761191575,1
2010,S1585-2_a,1509,4520,1508,4539,19.026297590440446,21,1.4517090449822685,0.06912900214201279,1
2011,S1585-2_a,1509,4520,1506,4547,27.16615541441225,28,2.414779341951878,0.08624211935542422,1
2012,S1585-2_a,1510,4522,1497,4533,17.029386365926403,27,3.9854523114654974,0.1476093448690925,1
2013,S1585-2_a,1510,4522,1502,4537,17.0,23,2.6122151994527085,0.1135745738892482,1
2014,S1585-2_a,1510,4522,1502,4540,19.697715603592208,24,2.5167757065473917,0.10486565443947465,1
2015,S1585-2_a,1510,4522,1508,4539,17.11724276862369,19,1.4325724736198506,0.07539855124315004,1
2016,S1585-2_a,1510,4522,1506,4547,25.317977802344327,26,2.3956427705894607,0.09214010656113311,1
2078,S1585-2_a,1611,4747,1620,4742,10.295630140987,11,6.539505414773458,0.5945004922521325,1
2079,S1585-2_a,1611,4747,1617,4747,6.0,7,3.196675970630824,0.4566679958044034,1
2080,S1585-2_a,1615,4751,1631,4745,17.08800749063506,18,12.478574396739948,0.6932541331522193,1
2081,S1585-2_a,1615,4751,1617,4747,4.47213595499958,5,2.372413923674134,0.4744827847348268,1
2082,S1585-2_a,1615,4751,1629,4744,15.652475842498529,16,11.302778457907642,0.7064236536192277,1
2083,S1585-2_a,1613,4699,1621,4702,8.54400374531753,9,3.912618761475128,0.4347354179416809,1
2084,S1585-2_a,1614,4701,1621,4702,7.0710678118654755,8,3.3901661200496362,0.42377076500620453,1
2087,S1585-2_a,1616,4728,1621,4702,26.476404589747453,27,12.477512516928055,0.4621300932195576,1
2088,S1585-2_a,1616,4728,1618,4711,17.11724276862369,19,7.963907153622355,0.4191530080853871,1
2089,S1585-2_a,1616,4728,1618,4734,6.324555320336759,7,3.4249649348056836,0.4892807049722405,1
2093,S1585-2_a,1617,4726,1621,4702,24.331050121192877,25,11.676888334297091,0.4670755333718837,1
2094,S1585-2_a,1617,4726,1618,4711,15.033296378372908,17,7.163282970991391,0.4213695865289053,1
2107,S1585-2_a,1618,4734,1616,4728,6.324555320336759,7,3.4249649348056836,0.4892807049722405,1
2109,S1585-2_a,1618,4734,1617,4747,13.038404810405298,14,8.516297280055094,0.6083069485753638,1
2118,S1585-2_a,1629,4744,1622,4740,8.06225774829855,8,4.801619138557363,0.6002023923196704,1
2119,S1585-2_a,1629,4744,1620,4742,9.219544457292887,10,6.097816247766421,0.6097816247766421,1
2121,S1585-2_a,1629,4744,1615,4751,15.652475842498529,16,11.302778457907642,0.7064236536192277,1
2123,S1585-2_a,1631,4745,1642,4737,13.601470508735444,15,8.71689073393676,0.5811260489291173,1
2124,S1585-2_a,1631,4745,1640,4742,9.486832980505138,10,5.765658724297323,0.5765658724297322,1
2127,S1585-2_a,1631,4745,1615,4751,17.08800749063506,18,12.478574396739948,0.6932541331522193,1
2128,S1585-2_a,1639,4744,1621,4702,45.69463863518345,44,27.79820967676375,0.6317774926537216,1
2129,S1585-2_a,1639,4744,1618,4711,39.11521443121589,36,23.28460431345805,0.6467945642627236,1
2131,S1585-2_a,1639,4744,1642,4737,7.615773105863909,8,4.099727049823467,0.5124658812279334,1
2134,S1585-2_a,1640,4742,1621,4702,44.28317965096906,42,26.768211530251097,0.6373383697678833,1
2135,S1585-2_a,1640,4742,1618,4711,38.01315561749642,34,22.254606166945397,0.6545472402042763,1
2137,S1585-2_a,1640,4742,1642,4737,5.385164807134504,6,3.06972890331081,0.5116214838851351,1
2138,S1585-2_a,1640,4742,1631,4745,9.486832980505138,10,5.765658724297324,0.5765658724297323,1
2144,S1585-2_a,1790,4861,1795,4866,7.0710678118654755,6,3.134199950695231,0.5223666584492052,1
2146,S1585-2_a,1804,4874,1795,4866,12.041594578792296,10,4.925183992681818,0.4925183992681818,1
2150,S1585-2_a,1804,4876,1805,4883,7.0710678118654755,8,2.7691909860819246,0.3461488732602406,1
2151,S1585-2_a,1804,4876,1805,4880,4.123105625617661,5,1.8424061570838242,0.3684812314167648,1
2155,S1585-2_a,1805,4880,1804,4876,4.123105625617661,5,1.8424061570838242,0.3684812314167648,1
2159,S1585-2_a,1805,4883,1804,4876,7.0710678118654755,8,2.769190986081925,0.34614887326024063,1
2160,S1585-2_a,1805,4883,1807,4888,5.385164807134504,6,2.4452577935449065,0.40754296559081776,1
2165,S1585-2_a,1807,4888,1805,4883,5.385164807134504,6,2.445257793544906,0.40754296559081765,1
2168,S1585-2_a,1808,4890,1811,4893,4.242640687119285,4,2.0618534793431964,0.5154633698357991,1
2171,S1585-2_a,1816,4897,1811,4893,6.4031242374328485,6,2.165783513145696,0.360963918857616,1
2174,S1585-2_a,1828,4895,1827,4890,5.0990195135927845,6,1.9601274390301278,0.3266879065050213,1
2175,S1585-2_a,1828,4895,1844,4890,16.76305461424021,17,7.285851753466049,0.4285795149097676,1
2176,S1585-2_a,1828,4895,1836,4893,8.246211251235321,10,3.301591818012023,0.3301591818012023,1
2177,S1585-2_a,1828,4895,1836,4890,9.433981132056603,13,4.751337958141695,0.3654875352416689,1
2178,S1585-2_a,1828,4895,1849,4885,23.259406699226016,26,8.046258535761151,0.30947148214465964,1
2179,S1585-2_a,1828,4895,1858,4875,36.05551275463989,36,15.673404835027956,0.4353723565285543,1
2180,S1585-2_a,1828,4895,1852,4886,25.632011235952593,29,8.643582715608174,0.2980545764002819,1
2181,S1585-2_a,1828,4895,1846,4887,19.697715603592208,21,7.7327887491283525,0.3682280356727787,1
2182,S1585-2_a,1828,4895,1854,4893,26.076809620810597,28,10.632216669389486,0.37972202390676735,1
2184,S1585-2_a,1828,4895,1854,4895,26.0,28,10.216042906412532,0.364858675229019,1
2193,S1585-2_a,1830,4879,1835,4881,5.385164807134504,6,1.8650836927378087,0.31084728212296814,1
2199,S1585-2_a,1824,4886,1844,4890,20.396078054371138,22,9.686469161361986,0.44029405278918116,1
2200,S1585-2_a,1824,4886,1836,4893,13.892443989449804,14,5.681588032410649,0.4058277166007606,1
2201,S1585-2_a,1824,4886,1836,4890,12.649110640673518,14,6.138946423861138,0.4384961731329384,1
2202,S1585-2_a,1824,4886,1854,4893,30.805843601498726,33,13.032834077285425,0.39493436597834625,1
2203,S1585-2_a,1824,4886,1835,4896,14.866068747318506,14,5.352542274248245,0.3823244481605889,1
2204,S1585-2_a,1824,4886,1854,4895,31.32091952673165,33,12.616660314308472,0.38232303982752947,1
2205,S1585-2_a,1827,4890,1836,4893,9.486832980505138,10,5.244981729092046,0.5244981729092046,1
2206,S1585-2_a,1827,4890,1836,4890,9.0,10,5.702340120542533,0.5702340120542533,1
2207,S1585-2_a,1827,4890,1828,4895,5.0990195135927845,6,1.9601274390301278,0.3266879065050213,1
2208,S1585-2_a,1827,4890,1825,4896,6.324555320336759,8,2.6136283138099348,0.32670353922624185,1
2219,S1585-2_a,1835,4896,1824,4886,14.866068747318506,14,5.352542274248245,0.3823244481605889,1
2220,S1585-2_a,1835,4896,1844,4890,10.816653826391969,11,4.577785713027889,0.41616233754798987,1
2221,S1585-2_a,1835,4896,1835,4881,15.0,16,5.947362766864973,0.37171017292906083,1
2222,S1585-2_a,1835,4896,1849,4885,17.804493814764857,20,5.33819249532299,0.2669096247661495,1
2223,S1585-2_a,1835,4896,1858,4875,31.144823004794873,30,12.965338794589794,0.4321779598196598,1
2224,S1585-2_a,1835,4896,1852,4886,19.72308292331602,23,5.935516675170014,0.25806594239869624,1
2225,S1585-2_a,1835,4896,1846,4887,14.212670403551895,15,5.024722708690192,0.3349815139126795,1
2226,S1585-2_a,1835,4896,1854,4893,19.235384061671343,22,7.924150628951329,0.36018866495233315,1
2229,S1585-2_a,1835,4896,1842,4896,7.0,11,3.251152681337675,0.29555933466706136,1
2230,S1585-2_a,1835,4896,1854,4895,19.026297590440446,22,7.507976865974377,0.34127167572610806,1
2231,S1585-2_a,1836,4890,1824,4886,12.649110640673518,14,6.138946423861136,0.4384961731329383,1
2232,S1585-2_a,1836,4890,1827,4890,9.0,10,5.702340120542534,0.5702340120542534,1
2233,S1585-2_a,1836,4890,1844,4890,8.0,9,4.274398824282638,0.47493320269807093,1
2234,S1585-2_a,1836,4890,1835,4881,9.055385138137417,10,4.394317778054162,0.43943177780541615,1
2235,S1585-2_a,1836,4890,1849,4885,13.92838827718412,17,4.981724609591123,0.2930426240935955,1
2236,S1585-2_a,1836,4890,1858,4875,26.627053911388696,27,12.608870908857927,0.4669952188465899,1
2237,S1585-2_a,1836,4890,1852,4886,16.492422502470642,20,5.579048789438147,0.27895243947190734,1
2238,S1585-2_a,1836,4890,1846,4887,10.44030650891055,12,4.668254822958326,0.38902123524652715,1
2239,S1585-2_a,1836,4890,1854,4893,18.24828759089466,19,7.567682743219462,0.3982990917483928,1
2240,S1585-2_a,1836,4890,1828,4895,9.433981132056603,13,4.751337958141695,0.3654875352416689,1
2241,S1585-2_a,1836,4890,1842,4896,8.48528137423857,9,5.057994944324061,0.561999438258229,1
2242,S1585-2_a,1836,4890,1854,4895,18.681541692269406,19,7.15150898024251,0.3763952094864479,1
2246,S1585-2_a,1843,4904,1842,4896,8.06225774829855,9,2.228091013262628,0.247565668140292,1
2247,S1585-2_a,1843,4904,1845,4910,6.324555320336759,7,3.1582110942709765,0.45117301346728234,1
2263,S1585-2_a,1844,4890,1824,4886,20.396078054371138,22,9.686469161361986,0.44029405278918116,1
2264,S1585-2_a,1844,4890,1835,4881,12.727922061357855,13,4.415631211540514,0.3396639393492703,1
2265,S1585-2_a,1844,4890,1836,4893,8.54400374531753,9,4.006256950358612,0.4451396611509569,1
2266,S1585-2_a,1844,4890,1836,4890,8.0,9,4.274398824282638,0.47493320269807093,1
2267,S1585-2_a,1844,4890,1858,4875,20.518284528683193,20,8.39513167210221,0.4197565836051105,1
2268,S1585-2_a,1844,4890,1854,4893,10.44030650891055,11,3.34713463450833,0.30428496677348454,1
2269,S1585-2_a,1844,4890,1828,4895,16.76305461424021,17,7.2858517534660505,0.4285795149097677,1
2270,S1585-2_a,1844,4890,1835,4896,10.816653826391969,11,4.577785713027889,0.41616233754798987,1
2271,S1585-2_a,1844,4890,1842,4896,6.324555320336759,7,2.085843513809948,0.29797764482999256,1
2273,S1585-2_a,1844,4890,1854,4895,11.180339887498949,11,2.9309608715313775,0.2664509883210343,1
2274,S1585-2_a,1854,4888,1858,4892,5.656854249492381,5,1.4412281433663725,0.2882456286732745,1
2275,S1585-2_a,1854,4888,1854,4893,5.0,6,2.546638875248635,0.4244398125414392,1
2277,S1585-2_a,1854,4888,1856,4896,8.246211251235321,9,3.0336114748075826,0.337067941645287,1
2278,S1585-2_a,1854,4888,1854,4895,7.0,8,2.8928278039156448,0.3616034754894556,1
2287,S1585-2_a,1852,4923,1857,4919,6.4031242374328485,8,2.192414953765381,0.27405186922067265,1
2288,S1585-2_a,1857,4927,1860,4930,4.242640687119285,4,1.929586485357516,0.482396621339379,1
2299,S1585-2_a,1857,4919,1852,4923,6.4031242374328485,8,2.192414953765381,0.27405186922067265,1
2300,S1585-2_a,1857,4919,1871,4915,14.560219778561036,15,7.459886653644999,0.49732577690966656,1
2307,S1585-2_a,1862,4918,1866,4934,16.492422502470642,17,11.345528875009776,0.6673840514711633,1
2308,S1585-2_a,1862,4918,1871,4915,9.486832980505138,10,5.377967749384565,0.5377967749384565,1
2310,S1585-2_a,1858,4892,1861,4870,22.20360331117452,24,12.376374705068717,0.5156822793778632,1
2311,S1585-2_a,1858,4892,1854,4888,5.656854249492381,5,1.4412281433663725,0.2882456286732745,1
2325,S1585-2_a,1860,4930,1857,4927,4.242640687119285,4,1.929586485357516,0.482396621339379,1
2326,S1585-2_a,1860,4930,1866,4941,12.529964086141668,12,5.713874048936398,0.4761561707446998,1
2327,S1585-2_a,1860,4930,1871,4915,18.601075237738275,16,13.061585213867627,0.8163490758667267,1
2328,S1585-2_a,1867,4936,1866,4941,5.0990195135927845,6,2.604361046163244,0.4340601743605406,1
2335,S1585-2_a,1884,4853,1890,4863,11.661903789690601,14,2.6682543565678545,0.19058959689770388,1
2336,S1585-2_a,1884,4853,1901,4860,18.384776310850235,19,4.965954605684251,0.26136603187811847,1
2337,S1585-2_a,1884,4853,1891,4860,9.899494936611665,11,1.634771210414153,0.14861556458310482,1
2338,S1585-2_a,1884,4853,1889,4857,6.4031242374328485,7,1.333978699990324,0.19056838571290344,1
2341,S1585-2_a,1874,4867,1861,4870,13.341664064126334,14,7.047696470178854,0.503406890727061,1
2360,S1585-2_a,1875,4911,1886,4906,12.083045973594572,13,3.6150511131573007,0.2780808548582539,1
2361,S1585-2_a,1875,4911,1886,4903,13.601470508735444,16,4.5308477689368445,0.2831779855585528,1
2362,S1585-2_a,1875,4911,1885,4909,10.198039027185569,12,3.219160751681936,0.26826339597349463,1
2363,S1585-2_a,1875,4911,1884,4911,9.0,11,2.983481377879107,0.27122557980719153,1
2364,S1585-2_a,1875,4911,1881,4915,7.211102550927978,7,2.4375959292675615,0.3482279898953659,1
2365,S1585-2_a,1875,4911,1883,4914,8.54400374531753,9,2.559204061376298,0.28435600681958867,1
2366,S1585-2_a,1875,4911,1871,4915,5.656854249492381,7,2.5016680181873823,0.35738114545534033,1
2367,S1585-2_a,1877,4911,1886,4906,10.295630140987,11,2.973489789892089,0.2703172536265535,1
2368,S1585-2_a,1877,4911,1886,4903,12.041594578792296,14,3.8892864456716336,0.27780617469083096,1
2369,S1585-2_a,1877,4911,1885,4909,8.246211251235321,10,2.577599428416724,0.2577599428416724,1
2370,S1585-2_a,1877,4911,1884,4911,7.0,9,2.3585669445635835,0.26206299384039816,1
2371,S1585-2_a,1877,4911,1881,4915,5.656854249492381,5,1.8126814959520379,0.3625362991904076,1
2372,S1585-2_a,1877,4911,1883,4914,6.708203932499369,7,1.9342896280607746,0.2763270897229678,1
2378,S1585-2_a,1882,4879,1893,4882,11.40175425099138,17,5.283632489969426,0.3108019111746721,1
2386,S1585-2_a,1883,4868,1890,4863,8.602325267042627,9,3.3260452763523087,0.3695605862613676,1
2387,S1585-2_a,1883,4868,1901,4860,19.697715603592208,23,7.912503530339539,0.3440218926234582,1
2388,S1585-2_a,1883,4868,1891,4860,11.313708498984761,11,4.093608185160353,0.37214619865094123,1
2389,S1585-2_a,1883,4868,1889,4857,12.529964086141668,15,4.315046897054523,0.28766979313696817,1
2393,S1585-2_a,1887,4888,1882,4883,7.0710678118654755,6,2.5498493226692376,0.4249748871115396,1
2394,S1585-2_a,1887,4888,1875,4888,12.0,13,3.957101630425667,0.3043924331096667,1
2395,S1585-2_a,1887,4888,1879,4893,9.433981132056603,9,4.106884048712859,0.4563204498569843,1
2396,S1585-2_a,1887,4888,1881,4894,8.48528137423857,8,3.73527300657613,0.46690912582201627,1
2397,S1585-2_a,1887,4888,1885,4898,10.198039027185569,11,4.216244038925529,0.38329491262959353,1
2398,S1585-2_a,1887,4888,1876,4891,11.40175425099138,12,4.418364702674968,0.36819705855624735,1
2399,S1585-2_a,1887,4888,1883,4895,8.06225774829855,8,3.7030111170764526,0.4628763896345566,1
2400,S1585-2_a,1887,4888,1893,4882,8.48528137423857,8,2.4573335465357946,0.3071666933169743,1
2401,S1585-2_a,1887,4888,1894,4890,7.280109889280518,10,4.058489320764276,0.40584893207642764,1
2402,S1585-2_a,1887,4888,1892,4885,5.830951894845301,6,2.2279726910040507,0.37132878183400847,1
2403,S1585-2_a,1887,4890,1882,4883,8.602325267042627,8,2.682429124995762,0.33530364062447027,1
2404,S1585-2_a,1887,4890,1875,4888,12.165525060596439,13,3.9661962186956066,0.30509201682273895,1
2405,S1585-2_a,1887,4890,1879,4893,8.54400374531753,9,4.115978636982797,0.45733095966475523,1
2406,S1585-2_a,1887,4890,1881,4894,7.211102550927978,8,3.7443675948460693,0.46804594935575866,1
2407,S1585-2_a,1887,4890,1885,4898,8.246211251235321,10,4.177332733412562,0.41773327334125615,1
2408,S1585-2_a,1887,4890,1876,4891,11.045361017187261,12,4.427459290944908,0.36895494091207565,1
2409,S1585-2_a,1887,4890,1883,4895,6.4031242374328485,7,3.664099811563485,0.523442830223355,1
2410,S1585-2_a,1887,4890,1894,4890,7.0,8,4.046382704934789,0.5057978381168486,1
2411,S1585-2_a,1887,4890,1892,4885,7.0710678118654755,7,2.729512326079139,0.38993033229701984,1
2414,S1585-2_a,1889,4857,1881,4853,8.94427190999916,9,1.499585111813102,0.16662056797923355,1
2415,S1585-2_a,1889,4857,1884,4853,6.4031242374328485,7,1.333978699990324,0.19056838571290344,1
2416,S1585-2_a,1889,4857,1883,4868,12.529964086141668,15,4.315046897054523,0.28766979313696817,1
2417,S1585-2_a,1889,4857,1883,4871,15.231546211727817,18,4.524002517681104,0.2513334732045058,1
2418,S1585-2_a,1889,4857,1901,4860,12.36931687685298,13,3.6360422283035723,0.2796955560233517,1
2422,S1585-2_a,1890,4863,1881,4853,13.45362404707371,16,2.833860768390632,0.1771162980244145,1
2423,S1585-2_a,1890,4863,1884,4853,11.661903789690601,14,2.668254356567854,0.19058959689770386,1
2425,S1585-2_a,1890,4863,1883,4868,8.602325267042627,9,3.326045276352309,0.3695605862613677,1
2426,S1585-2_a,1890,4863,1883,4871,10.63014581273465,12,3.5350008969788904,0.2945834080815742,1
2427,S1585-2_a,1890,4863,1901,4860,11.40175425099138,16,4.935798612472191,0.30848741327951196,1
2449,S1585-2_a,1892,4885,1887,4890,7.0710678118654755,7,2.729512326079139,0.38993033229701984,1
2450,S1585-2_a,1892,4885,1887,4888,5.830951894845301,6,2.227972691004051,0.3713287818340085,1
2451,S1585-2_a,1892,4885,1882,4883,10.198039027185569,11,4.351014379437265,0.3955467617670241,1
2452,S1585-2_a,1892,4885,1894,4890,5.385164807134504,7,1.9991790571438928,0.28559700816341327,1
2459,S1585-2_a,1901,4860,1881,4853,21.18962010041709,21,5.131561017507028,0.24436004845271564,1
2460,S1585-2_a,1901,4860,1884,4853,18.384776310850235,19,4.96595460568425,0.2613660318781184,1
2461,S1585-2_a,1901,4860,1883,4868,19.697715603592208,23,7.912503530339538,0.34402189262345817,1
2462,S1585-2_a,1901,4860,1883,4871,21.095023109728988,26,8.12145915096612,0.3123638134986969,1
